CurriculumID,CurriculumName,Credits,GraduateLevelID,CurriculumGroupID,DepartmentID,ForeignName
181290,Automa tvà  Nngữ hình thức(ĐH-TH),4,DH,NC,1881,Automata and Formal Languages
181300,"Phương pháp tính (CĐ-TH,từ 01)",3,DH,NC,1881,Computational Mathematics
181310,"Thuật toán (CĐ-TH,từ 01)",3,DH,NC,1881,
181320,"Phương pháp tính (ĐH,CĐ-KTH)",2,DH,NC,1881,Computational Mathematics
182010,Vẽ điện (CĐ),1,DH,NC,145,Electric & Electronic Engineering Drawing
182020,Điện tử cơ bản (CĐ),4,DH,NC,162,Basic Electronics
182040,Vật liệu điện (CĐ),2,DH,NC,162,
182050,Đo lường KT điện (CĐ),2,DH,NC,162,
182060,Khí cụ điện hạ áp (CĐ),3,DH,NC,144,
182071,Máy điện 1 (CĐ),4,DH,NC,144,Electrical Machine 1
182072,Máy điện 2 (CĐ),2,DH,NC,144,Electrical Machine 2
182081,CS truyền động điện1(CĐ),3,DH,NC,145,
182082,CSTĐộng điện 2  và BTL (CĐ),3,DH,NC,145,
182240,"KT điện (CĐ-CKM,CKĐ)",3,DH,NC,144,
182280,"KT điện Tử (CĐ-CKM,CKĐ)",3,DH,NC,162,
182360,CNCTMáy 1B (CĐ-CKĐ),3,DH,NC,225,
183010,Nlý kết cấu Đcơ (CĐ_CKM),3,DH,NC,330,
185180,"CSởCNCTM(KCN,CKĐ,CKT,TKM",4,DH,NC,225,
203021,Hóa phân tích (K98_IN),2,DH,NC,703,Chemical Analysis
203022,Hóa lý - hóa keo (K98_IN,5,DH,NC,703,
203030,Hóa mầu (K98_IN),3,DH,NC,703,
203060,TN hóa phân tích (K98IN),1,DH,NC,703,
203070,Thí nghiệm hóa lý - keo,1,DH,NC,703,
209090,Nhân giống gia súc,3,DH,NC,1609,
209100,Nhân giống cây trồng,3,DH,NC,1609,
209111,Bảo vệ thực vật 1,4,DH,NC,1609,
209112,Bảo vệ thực vật 2,5,DH,NC,1609,
209120,Bệnh gia súc,6,DH,NC,1609,
209130,Dinh dưỡng gia súc,4,DH,NC,1609,
209141,Trồng trọt chuyên khoa 1,2,DH,NC,1609,
209142,Trồng trọt chuyên khoa 2,4,DH,NC,1609,
209143,Trồng trọt chuyên khoa 3,3,DH,NC,1609,
209151,Chăn nuôi chuyên khoa 1,3,DH,NC,1609,
209152,Chăn nuôi chuyên khoa 2,3,DH,NC,1609,
209153,Chăn nuôi chuyên khoa 3,2,DH,NC,1609,
209160,Cơ khí nông nghiệp,3,DH,NC,1609,
209170,Nuôi cá,2,DH,NC,1609,
209180,Dược lý thú y,2,DH,NC,1609,
209190,PP thí nghiệm trong NN,3,DH,NC,1609,
209230,Nhân giống cây trồng(Ctiếp-KNN,2,DH,NC,1609,
209240,Luận án tốt nghiệp (NN),7,DH,CC,1609,Graduation Thesis
209250,Dinh dưỡng gia súc (Ctiếp-KNN),2,DH,NC,1609,
209260,Gieo tinh nhân tạo (TNNN01),2,DH,GC,1609,
209270,Kỹ thuật nuôi tôm(TNNN01),2,DH,GC,1609,
209280,Bảo quản và  chế biến NS(TNNN01),2,DH,GC,1609,
209281,Bảo quản và  chế biến NS(TNNN05),3,DH,GC,1609,
209290,Chuyên đề(TN-KNN),1,DH,GC,1609,
209311,Bảo vệ thực vật 1 (Ctiếp-KNN),3,DH,NC,1609,
209312,Bảo vệ thực vật 2 (Ctiếp-KNN),3,DH,NC,1609,
209321,ĐA TN-ĐH KNN (từ khóa 2001),10,DH,CC,1609,
209340,Bquản  và  CB nông sản(Ctiếp-KNN),3,DH,NC,1609,
209341,Bảo quản và  chế biến NS(TNNN01),3,DH,GC,1609,
209350,Chăn nuôi C.khoa 3 (Ctiếp-KNN),3,DH,NC,1609,
209360,PPTN trong NN (Ctiếp-KNN),2,DH,NC,1609,
209371,Bệnh gia súc 1 (Ctiếp-KNN),3,DH,NC,1609,
209372,Bệnh gia súc 2 (Ctiếp-KNN),3,DH,NC,1609,
209380,Khuyến nông (TNNN01),3,DH,GC,1609,
217050,Công trình trên đất yếu,3,DH,NC,417,
219080,"ĐA kết cấu thép, gỗ (ĐH-XDC)",1,DH,NC,417,
219110,Nglý cấu tạo kiến trúc(ĐH-XDC),3,DH,NC,417,
219130,QL dự án đầu tư XD (ĐH-XDC),3,DH,NC,417,
219131,Tổ chức Qlý xây dựng (ĐH-XDC),3,DH,NC,417,
219140,QH KTr đô thị và nôngthôn(ĐH-XDC),3,DH,NC,417,
219150,Máy xây dựng (ĐH-XDC),3,DH,NC,417,Construction machines
219160,Đố án kiến trúc (ĐH-XDC),1,DH,NC,417,ARChitectural Project
219170,NL KTr công trình CN (ĐH-XDC),3,DH,NC,417,
219180,NL KTr công trình DD (ĐH-XDC),3,DH,NC,417,
219190,Động lực học côngtrình(ĐH-XDC),3,DH,NC,417,Dynamics of Structures
219191,ổn định động lực học Ctrình,3,DH,NC,417,
219200,ổn định công trình (ĐH-XDC),3,DH,NC,417,
219290,ĐA Tốt nghiệp (ĐH-XDC),10,DH,CC,417,
220040,Các phép chiếu,3,DH,NC,220,
220050,Vẽ kỹ thuật nâng cao,5,DH,NC,220,
220060,Vẽ xây dựng,3,DH,NC,220,
220070,Mỹ thuật công nghiệp A,3,DH,NC,220,
220120,Vẽ thiết kế  và  LAB TN- TKM,3,DH,NC,220,
220130,Vẽ khai triển (TKM-từ 2000),3,DH,NC,220,
220140,Auto CAD nâng cao(TKM từ 2000),3,DH,NC,220,
220150,CTr dữ liệu+giải thuật(CTKtừ01,4,DH,NC,220,
220300,ứdụng MT trong vẽ KT (TN.TKM),3,DH,GC,220,
221050,Cơ giải tích,3,DH,NC,421,Analytical Mechanics
221060,Lý thuyết dao đ  và  đàn ho,4,DH,NC,421,
221070,P/Pháp chẩn đoán cơ khí,2,DH,NC,421,
221140,Giải tích Tenxơ,3,DH,NC,421,
221170,LATN ngành CKT (ĐH),7,DH,CC,421,
221180,LATN ngành TKM (ĐH),7,DH,CC,421,
221210,ĐA TN-ĐH CKT (từ khóa 2001),10,DH,CC,421,
221220,ĐA TN-ĐH TKM (từ khóa 2000),10,DH,CC,421,
221250,"Phương pháp tính(TKM, từ 2000)",2,DH,NC,421,Computational Mathematics
221260,"Cơ học lưu chất (CKT,từ K2001)",3,DH,NC,421,
221270,"Nhập môn CSDL (CKT,từ K2001)",3,DH,NC,421,
221280,Cơ UD matlap trongKT(CKT-2001),3,DH,NC,421,
221290,LTr hướng đối tượng (CKT-2001),3,DH,NC,421,
221300,Cấu trúc máy tính (CKT-2001),2,DH,NC,421,Computer Structure
221310,LTr cơbản ngôn ngữ C(CKT-từ 01,2,DH,NC,1879,
221600,Các phần mềm TTKT (TN CKT01),4,DH,GC,421,
221700,Phần tử hữu hạn (TN CKT 01),3,DH,GC,421,
222020,"Cơ học kết cấu (ĐH-CKT,XDC)",4,DH,NC,417,Structural Mechanics
223050,"LT ăn khớp,bánh răng",2,DH,NC,223,
223060,T.Kế QTCN trên máy tính,3,DH,NC,223,
223070,T.kế chi tiết máy trênVT,3,DH,NC,223,
223120,CởsởttóantkếmáyNC TN-TKM,3,DH,NC,223,
223130,Đán CSTTTK máy NC TN-TKM,1,DH,NC,223,
223140,Độ Tin cậy trong TKKT(TN TKM),4,DH,GC,223,
223160,Lý thuyết ổn định (CKT_từ2001),2,DH,NC,223,
223170,"TK ttoán các cơ cấu(TKM,từ2000",3,DH,NC,223,
223180,"TK máy nâng chuyển(TKM,từ 2000",2,DH,NC,223,
223190,"TK tối ưu (TKM, từ K 2000)",3,DH,NC,223,
223200,"CAD-CAM  và  CNC (CKT, từ K 2001)",3,DH,NC,224,
223210,"CAD-CAM (TKM, từ khóa 2002)",3,DH,NC,224,
223220,"CNC (TKM, từ khóa 2002)",2,DH,NC,224,
223600,Động lực học máy (TN CKT01),3,DH,GC,223,
225010,KT điều khiển  và  điều chỉnh,3,DH,NC,229,
225020,Cơ sở CNCT Máy (CKM),5,DH,NC,225,
225030,Máy cắt KL  và  BTL (CKM trước k6,5,DH,NC,225,
225031,"Máy cắt KLoại 1(CKM,KCN)",3,DH,NC,225,
225032,Máy cắt KL2  và  BTL (CKM),2,DH,NC,225,
225040,Máy cắt kim loại (KCN),3,DH,NC,225,Machine Tools
225041,Máy cắt  và  công nghệ CTM,4,DH,NC,225,
225050,TĐ hóa qúa trình sảnxuất,2,DH,NC,225,
225060,"CNCT máy (CKM,CKT,TKM)",4,DH,NC,225,
225070,Đồ án CNCTM (ĐH-CKM),1,DH,NC,225,
225080,Máy Đ.K theo Ch.trình số,1,DH,NC,229,
225090,An toàn lao động,1,DH,NC,225,Work Safety
225100,CAD-CAM và CNC,3,DH,NC,224,
225101,Lý thuyết CAD-CAM  và  CNC,2,DH,NC,224,
225102,Thực hành CAD-CAM  và  CNC,1,DH,NC,224,
225103,LT CAD/CAM-CNC nâng cao (TKM),1,DH,NC,224,
225104,TT CAD/CAM-CNC nâng cao (TKM),1,DH,NC,224,Practice of Advanced CAD\CAM_CNC
225110,"Tay máy, người máy",1,DH,NC,229,
225120,CAM,1,DH,NC,225,
225130,L.thuyết Đ.khiển tự động,2,DH,NC,229,
225140,T.Bị điện trong máy cắt,2,DH,NC,225,
225150,Thiết kế xưởng,1,DH,NC,225,Workshop Design
225160,Tối ưu hóa,2,DH,NC,225,Optimal Engineering
225170,CN sửa chữa máy CN,4,DH,NC,225,
225171,Sửa chữa máy công nghiệp,2,DH,NC,225,
225180,CS công nghệ chế tạo máy,4,DH,NC,225,
225190,Công nghệ chế tạo máy,4,DH,NC,225,Machinery Manufacturing Technology
225210,Thiết kế máy thực phẩm,2,DH,NC,225,
225220,PP gia công phi cổ điển,1,DH,NC,225,
225230,Máy ĐKh theo Chương Trình số,3,DH,NC,229,Computer Numerical Control Machine
225240,"Kỹ thuật điều khiển(TKM,từ2000",2,DH,NC,229,
225250,Bảo trì  và  bảo dưỡng CN(ĐH-CNT),2,DH,NC,225,Complete Building Equipment Maintenance
225260,TK xưởng  và lắp đặt TB may,2,DH,NC,225,
225270,CN sửa chữa  máy (K98_IN,5,DH,NC,225,
225280,Ppháp gia công tiên tien,2,DH,NC,225,
225290,P/pháp gcông phi cổ điển,1,DH,NC,225,
225300,Tối ưu hóa,1,DH,NC,225,Optimal Engineering
225310,Qui hoạch thực nghiệm (TN-CKM),2,DH,GC,225,
225360,CNCTạo máy B (CT),4,DH,NC,225,
225370,Máy cắt kim loại B (CT),3,DH,NC,225,Machine Tools B
225380,Điều khiển tự động PLC,2,DH,NC,225,
225381,Điều khiển tự động PLC,3,DH,NC,225,
225390,Tự động hóa QTSX B (CT),3,DH,NC,225,
225400,Tay máy người máy B (CT),2,DH,NC,229,
225410,LATN ngành CKM (ĐH),7,DH,CC,225,
225420,CNChế tạo máy 1A,6,DH,NC,225,
225421,"CNCTmáy1A1ĐH-CKM,TKM,CKT",3,DH,NC,225,
225422,"CNCTmáy 1B(ĐH-KCN,CKĐ,CNT,CĐT",4,DH,NC,225,
225423,"CNCTM2 ĐH-CKM,KCN,TKM,CKT",2,DH,NC,225,
225424,CNCT máy 3(ĐH- CKM),1,DH,NC,225,
225425,"CNCTmáy1A2ĐH-CKM,TKM,CKT",3,DH,NC,225,
225426,"CN Chế tạo máy (ĐH-CKM,CTD)",4,DH,NC,225,Machinery Manufacturing Technology
225427,CN chế tạo máy (CT-CKM từ 02),2,DH,NC,225,Machinery Manufacturing Technology
225430,KT Đkhiển Tkhí trong cng,2,DH,NC,225,
225431,Kỹ thuật lập trình PLC 1(CĐT),2,DH,NC,229,PLC Programming Techniques 1
225432,Kỹ thuật lập trình PLC 2(CĐT),2,DH,NC,229,PLC Programming Techniques 2
225440,Thực nghiệm công nghệ(TN-CKM),2,DH,GC,225,Technological Experiments
225450,Tbị điện trong máy (hệN),1,DH,NC,225,
225460,Máy cắt KL  và  BTlớn (hệN),4,DH,NC,225,
225470,CAD-CAM  và  CNC (hệ N),6,DH,NC,225,
225480,Tối ưu hóa (hệ N),1,DH,NC,225,Optimal Engineering
225490,KT ĐKhiển PLC (TN-CKM),2,DH,GC,225,
225500,Đkhiểnkhínén và Tlực(TN-CKM,3,DH,GC,225,
225510,KT lập trình CNC(TN-CKM),2,DH,GC,225,
225520,Mô Hình Hóa,2,DH,NC,225,
225530,Hệ thống ĐK tự động TK(TNDHCKM,3,DH,GC,229,
225540,Kỹ thuật lập trình PLC(TN-CKM),3,DH,GC,229,PLC Programming Techniques
225550,CAD/CAM (proengineer-TN CKM),4,DH,NC,225,
225560,"ĐA TN-ĐH CKM(CQ-00,N-01,CT-02)",10,DH,CC,225,
225570,Auto CAD căn bản(CĐT),2,DH,NC,225,
225580,Công nghệ CNC cơ bản (ĐH-CNT),3,DH,NC,224,
225590,"Chuyên đề TN (CĐ-CKM, từ 2001)",3,DH,GC,225,Graduation Research
225600,Cđề đo lường cơ khí(TN-ĐH CKM),2,DH,GC,225,
225650,"ĐA Tr.Đ cơ khí (CĐT,CNT)",1,DH,NC,229,
225660,Quản lý chất lượng CN (CĐT),2,DH,NC,225,
225670,"Kỹ thuật cảm biến (CĐT,CNT)",2,DH,NC,229,Sensor Technology
225680,"Thí Ng.KT cảm biến (CĐT,CNT)",1,DH,NC,229,
225690,"TN tay máy CN (CĐT,CNT)",1,DH,NC,229,
225700,"TN Đkhiển  và  Đchỉnh (ĐH-CĐT,CT)",1,DH,NC,229,
225710,"TN công nghệ CNC CB (CĐT,CNT)",1,DH,NC,224,
225720,ĐA cơ điện tử (CĐT),1,DH,NC,229,
225730,"Cơ sở CNCTM (CĐ-CKM, CKĐ)",3,DH,NC,225,
225740,CN chế tạo máy (CĐ-CKM),3,DH,NC,225,Machinery Manufacturing Technology
225750,"ĐA TN-ĐH CĐT,(từ khóa 2001)",10,DH,CC,229,
225760,CAD-CAM (MST)-Phay (CNT),3,DH,NC,225,
225770,CAD-CAM (MST)-tiện (CNT),3,DH,NC,225,
225780,CAD-CAM (Pro/engineer)(CNT),3,DH,NC,225,
225790,TBị  và  KT SX chất dẻo (CNT),3,DH,NC,225,
225800,TK khuôn mẫu (CNT),3,DH,NC,225,
225810,CN chế tạo khuôn (CNT),3,DH,NC,225,
225820,Gia công bằng tia lửa điện,3,DH,NC,225,
225830,gia công bằng Laser,3,DH,NC,225,
225840,TK tối ưu hóa QTCN,3,DH,NC,225,
225850,Hệ thống CIM,3,DH,NC,225,Computer intergrated manufacturing (CIM) System
225860,Hoạch định Ng.Lực  và  KHHSX(MPR),3,DH,NC,225,
225870,Công nghệ gia công nhóm (GT),3,DH,NC,225,
225880,Triết lý sản xuất(Logistic),3,DH,NC,225,
225890,"MPS-Trạm gia công, kiểm tra",3,DH,NC,229,
225900,MPS-Trạm gia công vận chuyển,3,DH,NC,225,
225910,"MPS-Trạm gia công PL, lưu kho",3,DH,NC,229,
225920,Tối ưu hóa QTCN,3,DH,NC,225,
225930,"PCS-trạm ĐK áp suất, lưu lượng",3,DH,NC,229,
225940,"PCS-trạm ĐK nhiệt độ,mức",3,DH,NC,229,
225950,ĐK  và  đo lường bằng máy tính,3,DH,NC,225,
225960,Mô phỏng QTCNTĐ bằng Matlab,3,DH,NC,225,
225970,PP phần tử hữu hạn,3,DH,NC,225,
225980,TK cơ khí  và  vẽ trên máy tính,3,DH,NC,225,
225990,Mô phỏng  và  TK mạch in,3,DH,NC,225,
226110,LATN ngành KCN (ĐH),7,DH,CC,226,
226130,MAT LAP (TN-KCN),4,DH,GC,226,
226140,Vi mạch (TN-KCN),3,DH,GC,226,
226150,Hệ thống ĐKTĐ thủy khí TN-KCN,3,DH,NC,226,
226160,Kỹ thuật số TN-KCN,3,DH,NC,226,Digital technique for Graduation
226170,Kỹ thuật hàn TN-KCN,3,DH,NC,226,
226180,Kỹ thuật đúc TN-KCN,3,DH,NC,226,Casting Techniques
226190,ĐA TN-ĐH KCN (từ khóa 2000),10,DH,CC,226,
226230,Vật liệu mới (CNT),2,DH,NC,226,Advaced Material Science
230010,Nguyên lý động cơ,5,DH,NC,330,
230020,Kết cấu tính toán đ.cơ,4,DH,NC,330,
230030,Trang bị điện ô tô,6,DH,NC,330,Automotive Electric Equipment
230040,Máy nâng chuyển,1,DH,NC,330,
230050,Đồ án chuyên ngành CKĐ,1,DH,NC,330,
230060,PP TN và chẩn đoán ôtô A,3,DH,NC,330,
230070,Nguyênlý kết cấu động cơ,3,DH,NC,330,
230150,Động cơ đốt trong(NĐL),3,DH,NC,330,Internal Combustion Engine
230160,Nguyên lý TT ĐC Đtrong,4,DH,NC,330,
230170,Trang bị điện ô tô B(CT),3,DH,NC,330,Automotive Electric Equipment
230171,Trang bị điện ô tô B(CT-từK02),4,DH,NC,330,Automotive Electric Equipment
230180,Đ.khiển tự động ô tô(TN),1,DH,GC,330,
230190,P.phối công suất ôtô,1,DH,NC,331,
230200,Điều hoà nhiệt độ ô tô,1,DH,NC,330,
230201,Điều hoà nhiệt độ ô tô(CT-từ02,2,DH,NC,330,
230210,Đkhiển ĐCxăng và diezel,1,DH,NC,330,
230211,Đkhiển ĐCxăng và diezel(CT-từK02),2,DH,NC,330,
230220,Ô nhiễm môi trường,1,DH,NC,330,
230230,"ATLĐ nhiệt,điện,BV MôiTr",1,DH,NC,330,
230240,LATN ngành CKĐ (ĐH),7,DH,CC,330,
230250,Nglý đcơ đtrong ( hệ N),4,DH,NC,330,
230260,Trang bị điện ôtô (hệ N),5,DH,NC,330,Automotive Electric Equipment
230270,KcấuTtoánđcơ đtrong(hệN),3,DH,NC,330,
230280,An toàn lao động (N-CKĐ),1,DH,NC,330,Work Safety
230290,CĐ Điện-Điện tử (TN-CT CKĐ),2,DH,GC,330,Special Subject (Automotive Electrical and Electronic system)
230300,CĐ ĐK ĐCxăng-Diezel(TN-CT CKĐ),2,DH,GC,330,
230310,"Chuyên đề động cơ (TN N,ĐHCKĐ)",2,DH,GC,330,Special Subject of Automobile Engine
230320,"CĐ Điện-điện tử (TN N,ĐHCKĐ)",2,DH,GC,330,Special Subject (Automotive Electrical and Electronic system)
230330,"ĐA TN-ĐH CKĐ(CQ-99,N-01,CT-02)",10,DH,CC,330,
230340,"CĐề động cơ (TN-ĐH CKĐ,từ K99)",3,DH,GC,330,
230350,Cđề điện-đtửôtô(TN-ĐHCKĐtừK99),4,DH,GC,330,Special Subject (Automotive Electrical and Electronic system)
230370,CĐ điện-Điện tử Ôtô(CTCKĐtừ 01,4,DH,NC,330,Special Subject (Automotive Electrical and Electronic system)
230390,Cđề động cơ(TN-CĐ CKĐ từ 2001),3,DH,GC,330,
230400,CĐề Điện-Đtửôtô(TN-CĐ CKĐtừ01),3,DH,GC,330,Special Subject (Automotive Electrical and Electronic system)
231030,Lý thuyết ô tô,4,DH,NC,331,Theory of Vehicles
231040,Tính toán thiết kế ô tô,5,DH,NC,331,
231090,Lý thuyết cấu tạo ô tô (KCN),3,DH,NC,331,
231100,PPTN  và  chẩn đoán ô tô (CQ+K),3,DH,NC,331,
231110,CĐề dao động ô tô,1,DH,NC,331,
231120,CĐề ổn định ô tô,1,DH,NC,331,
231130,Tính toán TKế ô tô B(CT),2,DH,NC,331,
231131,Tính toán TKế ô tô B(CT-từK02),3,DH,NC,331,
231140,PPTN  và  CĐoán ô tô B (CT),2,DH,NC,331,
231150,K.tế nhiên liệu ô tô(TN),1,DH,GC,331,
231180,PPTN  và  CĐoán ô tô (CĐ),2,DH,NC,331,
231190,Ttoán tkế ô tô (hệ N),4,DH,NC,331,
231200,Chuyên đề ÔTÔ (TN-CT CKĐ),3,DH,GC,331,Automotive Special Topic for Graduation
231210,"Chuyên đề Ôtô(TN-ĐH CKĐ,từK99)",3,DH,GC,331,Automotive Special Topic for Graduation
231220,"CĐề ô tô (TN-CĐ CKĐ,từ K 2001)",2,DH,GC,331,
232040,Nhà máy nhiệt điện,3,DH,NC,332,Thermal Power Plants
232060,KT lạnh cơ sở,4,DH,NC,332,
232070,KT sấy và chưng cất,4,DH,NC,332,
232080,Máy nén  và  thiết bị lạnh CN(NĐL,4,DH,NC,332,
232090,Đo lường nhiệt,3,DH,NC,332,Thermal Measurement
232100,Công nghệ lạnh,3,DH,NC,332,
232110,Điều hòa không khí,3,DH,NC,332,Air Conditioning Systems
232120,Đồ án máy lạnh,1,DH,NC,332,Air Conditioner Project
232130,Tự động hóa QTrình nhiệt,3,DH,NC,332,
232210,Chuyên đề lạnh (TNKTN),6,DH,GC,332,Special Topics in Refrigeration Technology
232220,Chuyên đề nhiệt (TNKTN),4,DH,GC,332,
232230,ĐA TN-ĐH NĐL (từ khóa 2001),10,DH,CC,332,
232240,Kinh tế năng lượng (NĐL),3,DH,NC,332,Energy Economics
232250,Cơ lưu chất,2,DH,NC,332,
240050,Đồ án chuyên ngành ô tô,1,DH,NC,330,Automobile Project
240080,Đo lường vô tuyến điện,3,DH,NC,162,
240090,Kỹ thuật siêu âm,3,DH,NC,163,Ultrasonic Technique
240100,Đồ án môn học vi mạch,1,DH,NC,163,
240110,Kỹ thuật cao tần,3,DH,NC,164,
240120,Kỹ thuật truyền thanh,4,DH,NC,164,
240130,Thiết kế mạch điện tử,4,DH,NC,163,
240140,Đồ án t/kế mạch điện tử,1,DH,NC,163,
240150,Kỹ thuật truyền hình,7,DH,NC,164,
240151,Kỹ thuật truyền hình,4,DH,NC,164,
240152,Kỹ thuật truyền hình,3,DH,NC,164,
240160,ĐAMH kỹ thuật thu phát,1,DH,NC,164,
240170,Chuyên đề 1,1,DH,NC,163,Special Subject 1
240180,Chuyên đề 2,1,DH,NC,163,Special Subject 2
240190,Điện tử công nghiệpK98In,4,DH,NC,163,Industrial Electronics
240210,"Chuyên đề 1 (ĐH-CT,N)",2,DH,NC,163,Special Subject 1
240220,"Chuyên đề 2 (ĐH-CT,N)",2,DH,NC,163,Special Subject 2
240230,Chuyên đề 3 (ĐH-CT),2,DH,NC,164,Special Subject 3
240240,Điện tử công nghiệp(KCN),2,DH,NC,163,Industrial Electronics
240260,KT truyền hình B (CT),2,DH,NC,164,
240270,Vi Điện tử ứng dụng,2,DH,NC,163,
240280,Chuyên đề 3,2,DH,NC,164,Special Subject 3
240300,LATN ngành KĐĐ (ĐH),7,DH,CC,163,
240311,KT truyền hình 1 (CĐ),4,DH,NC,164,
240312,KT truyền hình 2 (CĐ),3,DH,NC,164,
240370,LATN ngành KĐĐ (CĐ),5,DH,NC,163,
240390,"Vi điều khiển TN-ĐKC,KĐĐ",2,DH,NC,146,
240410,Ttuệ Ntạo  và hệ CgiaTN-KĐĐ,3,DH,NC,146,
240420,PLC ( TN - KĐĐ ),3,DH,NC,146,
240430,Cđề thông tin (TN-KĐĐ),2,DH,GC,164,
240440,Truyền hình số (TN-KĐĐ),2,DH,GC,164,Digital Television
240450,Kỹ thuật VCR (TN-KĐĐ),2,DH,GC,164,
240460,LATN Cao đẳng KĐĐ(2000),5,DH,NC,163,
240470,Chuyên đề PLC(TN-CĐKĐĐ),2,DH,GC,146,PLD Special subject
240480,CĐ kỹ thuật số(TN-CĐKĐĐ),3,DH,GC,163,
240490,"Chuyên đề  TN (CĐ-KĐĐ,từ 2001)",3,DH,NC,163,
240500,Chuyên đề (KDD-CT),3,DH,NC,163,Special Subject
240520,"ĐA TN-ĐH KĐĐ(CQ-99,N-01,CT-02)",10,DH,CC,163,
240530,TK Ư.dụng vi điều khiển(TNCNT),3,DH,GC,163,
240590,ĐA TK mạch số  và  điện tử (CĐT),1,DH,NC,163,
240620,Ttuệ Ntạo  và hệ CgiaTN-KĐĐ(từ99),2,DH,NC,146,
241020,Máy điện đại cương,2,DH,NC,144,
241160,CN chế tạo  và  SC máy điện,4,DH,NC,144,
242031,Truyền động điện,3,DH,NC,145,Electric Drive
242032,Truyền động điện,2,DH,NC,145,Electric Drive
242040,Đồ án truyền động điện,1,DH,NC,145,
242050,Điều khiển tự động,4,DH,NC,146,Automatic Control
242080,Điều khiển xa,3,DH,NC,146,
242090,Tự động khống chế TĐĐ,4,DH,NC,145,
242100,cung cấp điện,5,DH,NC,145,Electrical Power Supply
242101,Cung cấp điện,3,DH,NC,145,Electrical Power Supply
242102,Cung cấp điện,2,DH,NC,145,Electrical Power Supply
242110,Đồ án cung cấp điện,1,DH,NC,145,Project on Power Supply System
242130,Trang bị điện,5,DH,NC,146,Electrical Equipment
242131,Trang bị điện,3,DH,NC,146,Electrical Equipment
242132,Trang bi điện,2,DH,NC,146,Electrical Equipment
242140,Đồ án trang bị điện,1,DH,NC,146,
242150,Chuyên đề truyền động điện,1,DH,NC,145,Special Subject of Electric Drives
242160,Chuyên đề cung cấp điện,1,DH,NC,145,Special Subject of Power Supply
242210,Trang bị điện B (CT),4,DH,NC,146,
242220,"CĐ Tr.động điện(ĐH-CT,N)",2,DH,NC,145,
242230,"CĐ Cungcấp điện(ĐH-CT,N)",2,DH,NC,145,
242240,LATN ngành ĐKC (ĐH),7,DH,CC,145,
242270,UDvixửlýtrongĐKhiểnTNĐKC,2,DH,NC,146,
242280,"GtiếpvớimáytínhTNĐKC,KĐĐ",2,DH,NC,146,
242290,"Quản lý dự án TN-ĐKC,KĐĐ",2,DH,NC,145,
242300,TTuệnhântạo và hệCgiaTN-ĐKC,3,DH,NC,145,
242310,Tkế và VhànhHthốngđiệnTNĐKC,3,DH,NC,145,
